date,no_idea,close_untreated,close
2012-08-07,00:00:00,11.04,11.04
2012-08-09,00:00:00,12,12
2012-08-11,00:00:00,11.59788,11.59788
2012-08-13,00:00:00,11.86999,11.86999
2012-08-15,00:00:00,12.67,12.67
2012-08-17,00:00:00,15.4,15.4
2012-08-19,00:00:00,12,12
2012-08-21,00:00:00,10.29999,10.29999
2012-08-23,00:00:00,10.25,10.25
2012-08-25,00:00:00,10.25,10.25
2012-08-27,00:00:00,12.14999,12.14999
2012-08-29,00:00:00,11.20999,11.20999
2012-08-31,00:00:00,10.8359,10.8359
2012-09-02,00:00:00,10.18999,10.18999
2012-09-04,00:00:00,10.5934,10.5934
2012-09-06,00:00:00,11.17,11.17
2012-09-08,00:00:00,11.21,11.21
2012-09-10,00:00:00,11.127,11.127
2012-09-12,00:00:00,11.3789,11.3789
2012-09-14,00:00:00,11.75,11.75
2012-09-16,00:00:00,11.99,11.99
2012-09-18,00:00:00,12.09,12.09
2012-09-20,00:00:00,12.68666,12.68666
2012-09-22,00:00:00,12.4433,12.4433
2012-09-24,00:00:00,12.29888,12.29888
2012-09-26,00:00:00,12.28,12.28
2012-09-28,00:00:00,12.444,12.444
2012-09-30,00:00:00,12.47499,12.47499
2012-10-02,00:00:00,12.88,12.88
2012-10-04,00:00:00,13.0899,13.0899
2012-10-06,00:00:00,12.89999,12.89999
2012-10-08,00:00:00,12.08,12.08
2012-10-10,00:00:00,12.15,12.15
2012-10-12,00:00:00,12.15,12.15
2012-10-14,00:00:00,12,12
2012-10-16,00:00:00,11.99,11.99
2012-10-18,00:00:00,11.95998,11.95998
2012-10-20,00:00:00,11.85,11.85
2012-10-22,00:00:00,11.81,11.81
2012-10-24,00:00:00,11.82,11.82
2012-10-26,00:00:00,11.09988,11.09988
2012-10-28,00:00:00,10.61,10.61
2012-10-30,00:00:00,10.85,10.85
2012-11-01,00:00:00,11.279,11.279
2012-11-03,00:00:00,10.60097,10.60097
2012-11-05,00:00:00,10.9,10.9
2012-11-07,00:00:00,11.21603,11.21603
2012-11-09,00:00:00,11.07,11.07
2012-11-11,00:00:00,10.939,10.939
2012-11-13,00:00:00,11.129,11.129
2012-11-15,00:00:00,11.114,11.114
2012-11-17,00:00:00,11.8,11.8
2012-11-19,00:00:00,11.79998,11.79998
2012-11-21,00:00:00,11.784,11.784
2012-11-23,00:00:00,12.43,12.43
2012-11-25,00:00:00,12.6,12.6
2012-11-27,00:00:00,12.52999,12.52999
2012-11-29,00:00:00,12.599,12.599
2012-12-01,00:00:00,12.68778,12.68778
2012-12-03,00:00:00,12.67901,12.67901
2012-12-05,00:00:00,13.5,13.5
2012-12-07,00:00:00,13.68,13.68
2012-12-09,00:00:00,13.53,13.53
2012-12-11,00:00:00,13.63999,13.63999
2012-12-13,00:00:00,13.79989,13.79989
2012-12-15,00:00:00,13.7722,13.7722
2012-12-17,00:00:00,13.498,13.498
2012-12-19,00:00:00,13.399,13.399
2012-12-21,00:00:00,13.6475,13.6475
2012-12-23,00:00:00,13.48547,13.48547
2012-12-25,00:00:00,13.45,13.45
2012-12-27,00:00:00,13.47,13.47
2012-12-29,00:00:00,13.67,13.67
2012-12-31,00:00:00,13.59,13.59
2013-01-02,00:00:00,13.4,13.4
2013-01-04,00:00:00,13.48986,13.48986
2013-01-06,00:00:00,13.52999,13.52999
2013-01-08,00:00:00,13.83,13.83
2013-01-10,00:00:00,14.32,14.32
2013-01-12,00:00:00,14.34999,14.34999
2013-01-14,00:00:00,14.3,14.3
2013-01-16,00:00:00,14.689,14.689
2013-01-18,00:00:00,15.985,15.985
2013-01-20,00:00:00,15.89,15.89
2013-01-22,00:00:00,17.59,17.59
2013-01-24,00:00:00,19.18999,19.18999
2013-01-26,00:00:00,17.61926,17.61926
2013-01-28,00:00:00,18.45,18.45
2013-01-30,00:00:00,19.7,19.7
2013-02-01,00:00:00,21.3,21.3
2013-02-03,00:00:00,20.68,20.68
2013-02-05,00:00:00,20.79,20.79
2013-02-07,00:00:00,22.15,22.15
2013-02-09,00:00:00,23.69997,23.69997
2013-02-11,00:00:00,24.1955,24.1955
2013-02-13,00:00:00,26.09999,26.09999
2013-02-15,00:00:00,26.99898,26.99898
2013-02-17,00:00:00,25.6083,25.6083
2013-02-19,00:00:00,28.78999,28.78999
2013-02-21,00:00:00,29.80012,29.80012
2013-02-23,00:00:00,29.27998,29.27998
2013-02-25,00:00:00,30.25001,30.25001
2013-02-27,00:00:00,31.40181,31.40181
2013-03-01,00:00:00,34.87799,34.87799
2013-03-03,00:00:00,34.10007,34.10007
2013-03-05,00:00:00,40.04,40.04
2013-03-07,00:00:00,42.49271,42.49271
2013-03-09,00:00:00,46.01112,46.01112
2013-03-11,00:00:00,47.7397,47.7397
2013-03-13,00:00:00,46.79999,46.79999
2013-03-15,00:00:00,47.25005,47.25005
2013-03-17,00:00:00,47.4419,47.4419
2013-03-19,00:00:00,57.76,57.76
2013-03-21,00:00:00,73.8,73.8
2013-03-23,00:00:00,63,63
2013-03-25,00:00:00,73.88798,73.88798
2013-03-27,00:00:00,88.9,88.9
2013-03-29,00:00:00,89.05,89.05
2013-03-31,00:00:00,92.50001,92.50001
2013-04-02,00:00:00,108.73,108.73
2013-04-04,00:00:00,131.99899,131.99899
2013-04-06,00:00:00,142.49765,142.49765
2013-04-08,00:00:00,184,184
2013-04-10,00:00:00,198,198
2013-04-12,00:00:00,76.488,76.488
2013-04-14,00:00:00,91,91
2013-04-16,00:00:00,91,91
2013-04-18,00:00:00,96.5,96.5
2013-04-20,00:00:00,123.86,123.86
2013-04-22,00:00:00,123.515,123.515
2013-04-24,00:00:00,153.20019,153.20019
2013-04-26,00:00:00,135.601,135.601
2013-04-28,00:00:00,135.98999,135.98999
2013-04-30,00:00:00,139.109,139.109
2013-05-02,00:00:00,105.00003,105.00003
2013-05-04,00:00:00,111.98979,111.98979
2013-05-06,00:00:00,120.94999,120.94999
2013-05-08,00:00:00,113.95001,113.95001
2013-05-10,00:00:00,117.68,117.68
2013-05-12,00:00:00,114.32,114.32
2013-05-14,00:00:00,119,119
2013-05-16,00:00:00,115.09024,115.09024
2013-05-18,00:00:00,123.74995,123.74995
2013-05-20,00:00:00,122.65001,122.65001
2013-05-22,00:00:00,122.64,122.64
2013-05-24,00:00:00,131.5,131.5
2013-05-26,00:00:00,134.04701,134.04701
2013-05-28,00:00:00,128.321,128.321
2013-05-30,00:00:00,130.99589,130.99589
2013-06-01,00:00:00,129.19945,129.19945
2013-06-03,00:00:00,120.00002,120.00002
2013-06-05,00:00:00,122.4051,122.4051
2013-06-07,00:00:00,110.29501,110.29501
2013-06-09,00:00:00,98.47045,98.47045
2013-06-11,00:00:00,108,108
2013-06-13,00:00:00,109,109
2013-06-15,00:00:00,101.96998,101.96998
2013-06-17,00:00:00,100.52521,100.52521
2013-06-19,00:00:00,107.835,107.835
2013-06-21,00:00:00,111,111
2013-06-23,00:00:00,107.68389,107.68389
2013-06-25,00:00:00,103.86665,103.86665
2013-06-27,00:00:00,102.79001,102.79001
2013-06-29,00:00:00,95.85301,95.85301
2013-07-01,00:00:00,90.998,90.998
2013-07-03,00:00:00,82.8,82.8
2013-07-05,00:00:00,67.85844,67.85844
2013-07-07,00:00:00,70.942,70.942
2013-07-09,00:00:00,76.32791,76.32791
2013-07-11,00:00:00,87.15,87.15
2013-07-13,00:00:00,95.995,95.995
2013-07-15,00:00:00,98.37516,98.37516
2013-07-17,00:00:00,97.97,97.97
2013-07-19,00:00:00,93.41082,93.41082
2013-07-21,00:00:00,88.93999,88.93999
2013-07-23,00:00:00,95.396,95.396
2013-07-25,00:00:00,96.2,96.2
2013-07-27,00:00:00,95.20461,95.20461
2013-07-29,00:00:00,101.04202,101.04202
2013-07-31,00:00:00,104.95555,104.95555
2013-08-02,00:00:00,105.5,105.5
2013-08-04,00:00:00,104.67459,104.67459
2013-08-06,00:00:00,106.88378,106.88378
2013-08-08,00:00:00,101.9,101.9
2013-08-10,00:00:00,102.61802,102.61802
2013-08-12,00:00:00,104.99498,104.99498
2013-08-14,00:00:00,100.03,100.03
2013-08-16,00:00:00,98.51,98.51
2013-08-18,00:00:00,99.02,99.02
2013-08-20,00:00:00,104.59,104.59
2013-08-22,00:00:00,111.01,111.01
2013-08-24,00:00:00,108.79,108.79
2013-08-26,00:00:00,111.8,111.8
2013-08-28,00:00:00,119.25,119.25
2013-08-30,00:00:00,124.79,124.79
2013-09-01,00:00:00,130.82,130.82
2013-09-03,00:00:00,130.45,130.45
2013-09-05,00:00:00,124.51,124.51
2013-09-07,00:00:00,120.15,120.15
2013-09-09,00:00:00,121.66,121.66
2013-09-11,00:00:00,124.1,124.1
2013-09-13,00:00:00,128.29,128.29
2013-09-15,00:00:00,125.46,125.46
2013-09-17,00:00:00,127.56,127.56
2013-09-19,00:00:00,124.1,124.1
2013-09-21,00:00:00,123.5,123.5
2013-09-23,00:00:00,123.02,123.02
2013-09-25,00:00:00,124.18,124.18
2013-09-27,00:00:00,125.6,125.6
2013-09-29,00:00:00,128.1,128.1
2013-10-01,00:00:00,127.11,127.11
2013-10-03,00:00:00,116.95,116.95
2013-10-05,00:00:00,121.51,121.51
2013-10-07,00:00:00,123.6,123.6
2013-10-09,00:00:00,126.08,126.08
2013-10-11,00:00:00,126.84,126.84
2013-10-13,00:00:00,129.74,129.74
2013-10-15,00:00:00,139.24,139.24
2013-10-17,00:00:00,143.33,143.33
2013-10-19,00:00:00,165.05,165.05
2013-10-21,00:00:00,177.07,177.07
2013-10-23,00:00:00,199.95,199.95
2013-10-25,00:00:00,172.81,172.81
2013-10-27,00:00:00,189.06,189.06
2013-10-29,00:00:00,202.09,202.09
2013-10-31,00:00:00,201.61,201.61
2013-11-02,00:00:00,204.15,204.15
2013-11-04,00:00:00,225.1,225.1
2013-11-06,00:00:00,258.23,258.23
2013-11-08,00:00:00,325.56,325.56
2013-11-10,00:00:00,296.91,296.91
2013-11-12,00:00:00,353.95,353.95
2013-11-14,00:00:00,416.5,416.5
2013-11-16,00:00:00,433.53,433.53
2013-11-18,00:00:00,583.16,583.16
2013-11-20,00:00:00,595,595
2013-11-22,00:00:00,761,761
2013-11-24,00:00:00,833.16,833.16
2013-11-26,00:00:00,844.9,844.9
2013-11-28,00:00:00,1009,1009
2013-11-30,00:00:00,1119.96,1119.96
2013-12-02,00:00:00,992.27,992.27
2013-12-04,00:00:00,1151,1151
2013-12-06,00:00:00,894,894
2013-12-08,00:00:00,722.99,722.99
2013-12-10,00:00:00,936.98,936.98
2013-12-12,00:00:00,845.75,845.75
2013-12-14,00:00:00,864.7,864.7
2013-12-16,00:00:00,709,709
2013-12-18,00:00:00,576.16,576.16
2013-12-20,00:00:00,660,660
2013-12-22,00:00:00,637,637
2013-12-24,00:00:00,647.27,647.27
2013-12-26,00:00:00,734.42,734.42
2013-12-28,00:00:00,701.61,701.61
2013-12-30,00:00:00,739.1,739.1
2014-01-01,00:00:00,746.9,746.9
2014-01-03,00:00:00,806.21,806.21
2014-01-05,00:00:00,896,896
2014-01-07,00:00:00,867.38,867.38
2014-01-09,00:00:00,809.17,809.17
2014-01-11,00:00:00,891.85,891.85
2014-01-13,00:00:00,807.83,807.83
2014-01-15,00:00:00,847.7,847.7
2014-01-17,00:00:00,793,793
2014-01-19,00:00:00,833,833
2014-01-21,00:00:00,822.56,822.56
2014-01-23,00:00:00,813.02,813.02
2014-01-25,00:00:00,806,806
2014-01-27,00:00:00,777,777
2014-01-29,00:00:00,803.6,803.6
2014-01-31,00:00:00,802.5,802.5
2014-02-02,00:00:00,819.57,819.57
2014-02-04,00:00:00,809.05,809.05
2014-02-06,00:00:00,778,778
2014-02-08,00:00:00,707,707
2014-02-10,00:00:00,665,665
2014-02-12,00:00:00,667.01,667.01
2014-02-14,00:00:00,672.1,672.1
2014-02-16,00:00:00,623.5,623.5
2014-02-18,00:00:00,626.77,626.77
2014-02-20,00:00:00,582.7,582.7
2014-02-22,00:00:00,603.98,603.98
2014-02-24,00:00:00,545,545
2014-02-26,00:00:00,585.38,585.38
2014-02-28,00:00:00,577.97,577.97
2014-03-02,00:00:00,559.88,559.88
2014-03-04,00:00:00,677.61,677.61
2014-03-06,00:00:00,657.02,657.02
2014-03-08,00:00:00,609,609
2014-03-10,00:00:00,621.99,621.99
2014-03-12,00:00:00,642.1,642.1
2014-03-14,00:00:00,636.47,636.47
2014-03-16,00:00:00,634.94,634.94
2014-03-18,00:00:00,627,627
2014-03-20,00:00:00,590,590
2014-03-22,00:00:00,557,557
2014-03-24,00:00:00,572,572
2014-03-26,00:00:00,585.7,585.7
2014-03-28,00:00:00,503,503
2014-03-30,00:00:00,449.02,449.02
2014-04-01,00:00:00,479.51,479.51
2014-04-03,00:00:00,446.31,446.31
2014-04-05,00:00:00,451.84,451.84
2014-04-07,00:00:00,447.74,447.74
2014-04-09,00:00:00,443.1,443.1
2014-04-11,00:00:00,427.99,427.99
2014-04-13,00:00:00,405,405
2014-04-15,00:00:00,489.91,489.91
2014-04-17,00:00:00,495,495
2014-04-19,00:00:00,499.9,499.9
2014-04-21,00:00:00,496.5,496.5
2014-04-23,00:00:00,487.3,487.3
2014-04-25,00:00:00,459.15,459.15
2014-04-27,00:00:00,440.1,440.1
2014-04-29,00:00:00,447.7,447.7
2014-05-01,00:00:00,460.01,460.01
2014-05-03,00:00:00,434.5,434.5
2014-05-05,00:00:00,427.83,427.83
2014-05-07,00:00:00,446.65,446.65
2014-05-09,00:00:00,452.02,452.02
2014-05-11,00:00:00,435,435
2014-05-13,00:00:00,438.95,438.95
2014-05-15,00:00:00,448.99,448.99
2014-05-17,00:00:00,449.08,449.08
2014-05-19,00:00:00,446.42,446.42
2014-05-21,00:00:00,494.87,494.87
2014-05-23,00:00:00,527.47,527.47
2014-05-25,00:00:00,575,575
2014-05-27,00:00:00,581.87,581.87
2014-05-29,00:00:00,568,568
2014-05-31,00:00:00,620.45,620.45
2014-06-02,00:00:00,631.49,631.49
2014-06-04,00:00:00,644.66,644.66
2014-06-06,00:00:00,655.75,655.75
2014-06-08,00:00:00,652,652
2014-06-10,00:00:00,649.89,649.89
2014-06-12,00:00:00,617,617
2014-06-14,00:00:00,557.92,557.92
2014-06-16,00:00:00,595,595
2014-06-18,00:00:00,604.6,604.6
2014-06-20,00:00:00,593.33,593.33
2014-06-22,00:00:00,596.08,596.08
2014-06-24,00:00:00,585.54,585.54
2014-06-26,00:00:00,569,569
2014-06-28,00:00:00,597.08,597.08
2014-06-30,00:00:00,620,620
2014-07-02,00:00:00,654,654
2014-07-04,00:00:00,635.49,635.49
2014-07-06,00:00:00,634.49,634.49
2014-07-08,00:00:00,623.7,623.7
2014-07-10,00:00:00,619.78,619.78
2014-07-12,00:00:00,631.98,631.98
2014-07-14,00:00:00,622.8,622.8
2014-07-16,00:00:00,619.48,619.48
2014-07-18,00:00:00,629.86,629.86
2014-07-20,00:00:00,623.77,623.77
2014-07-22,00:00:00,621.03,621.03
2014-07-24,00:00:00,601.18,601.18
2014-07-26,00:00:00,595.88,595.88
2014-07-28,00:00:00,586.96,586.96
2014-07-30,00:00:00,573.48,573.48
2014-08-01,00:00:00,601.94,601.94
2014-08-03,00:00:00,589.79,589.79
2014-08-05,00:00:00,580.21,580.21
2014-08-07,00:00:00,587.24,587.24
2014-08-09,00:00:00,588.61,588.61
2014-08-11,00:00:00,578.97,578.97
2014-08-13,00:00:00,550.14,550.14
2014-08-15,00:00:00,498.16,498.16
2014-08-17,00:00:00,491.88,491.88
2014-08-19,00:00:00,487.5,487.5
2014-08-21,00:00:00,525.78,525.78
2014-08-23,00:00:00,503.88,503.88
2014-08-25,00:00:00,503.79,503.79
2014-08-27,00:00:00,514.84,514.84
2014-08-29,00:00:00,511.99,511.99
2014-08-31,00:00:00,477.98,477.98
2014-09-02,00:00:00,483.65,483.65
2014-09-04,00:00:00,486,486
2014-09-06,00:00:00,481.09,481.09
2014-09-08,00:00:00,476.61,476.61
2014-09-10,00:00:00,485.03,485.03
2014-09-12,00:00:00,470.43,470.43
2014-09-14,00:00:00,475.49,475.49
2014-09-16,00:00:00,468,468
2014-09-18,00:00:00,428.19,428.19
2014-09-20,00:00:00,415.56,415.56
2014-09-22,00:00:00,400.98,400.98
2014-09-24,00:00:00,431.91,431.91
2014-09-26,00:00:00,405.14,405.14
2014-09-28,00:00:00,380,380
2014-09-30,00:00:00,382.67,382.67
2014-10-02,00:00:00,375.85,375.85
2014-10-04,00:00:00,336,336
2014-10-06,00:00:00,331.2,331.2
2014-10-08,00:00:00,346.26,346.26
2014-10-10,00:00:00,358.97,358.97
2014-10-12,00:00:00,364.83,364.83
2014-10-14,00:00:00,411.89,411.89
2014-10-16,00:00:00,378.02,378.02
2014-10-18,00:00:00,389.68,389.68
2014-10-20,00:00:00,384.95,384.95
2014-10-22,00:00:00,385.1,385.1
2014-10-24,00:00:00,358.46,358.46
2014-10-26,00:00:00,355.43,355.43
2014-10-28,00:00:00,354.94,354.94
2014-10-30,00:00:00,337,337
2014-11-01,00:00:00,327.39,327.39
2014-11-03,00:00:00,325.81,325.81
2014-11-05,00:00:00,341.99,341.99
2014-11-07,00:00:00,342.26,342.26
2014-11-09,00:00:00,356.34,356.34
2014-11-11,00:00:00,365.04,365.04
2014-11-13,00:00:00,406.56,406.56
2014-11-15,00:00:00,373.14,373.14
2014-11-17,00:00:00,378.48,378.48
2014-11-19,00:00:00,374.77,374.77
2014-11-21,00:00:00,356.9,356.9
2014-11-23,00:00:00,362.99,362.99
2014-11-25,00:00:00,381.03,381.03
2014-11-27,00:00:00,372.62,372.62
2014-11-29,00:00:00,377.22,377.22
2014-12-01,00:00:00,381.72,381.72
2014-12-03,00:00:00,378.25,378.25
2014-12-05,00:00:00,373.98,373.98
2014-12-07,00:00:00,375.73,375.73
2014-12-09,00:00:00,350.29,350.29
2014-12-11,00:00:00,356.1,356.1
2014-12-13,00:00:00,350.31,350.31
2014-12-15,00:00:00,352.15,352.15
2014-12-17,00:00:00,318.2,318.2
2014-12-19,00:00:00,317.63,317.63
2014-12-21,00:00:00,326.93,326.93
2014-12-23,00:00:00,336.96,336.96
2014-12-25,00:00:00,319.31,319.31
2014-12-27,00:00:00,314.45,314.45
2014-12-29,00:00:00,314.49,314.49
2014-12-31,00:00:00,317.4,317.4
2015-01-02,00:00:00,316.15,316.15
2015-01-04,00:00:00,270.93,270.93
2015-01-06,00:00:00,276.8,276.8
2015-01-08,00:00:00,276.8,276.8
2015-01-10,00:00:00,278,278
2015-01-12,00:00:00,270,270
2015-01-14,00:00:00,176.5,176.5
2015-01-16,00:00:00,205.35,205.35
2015-01-18,00:00:00,211.18,211.18
2015-01-20,00:00:00,212.99,212.99
2015-01-22,00:00:00,233.9,233.9
2015-01-24,00:00:00,244.64,244.64
2015-01-26,00:00:00,271.47,271.47
2015-01-28,00:00:00,249.25,249.25
2015-01-30,00:00:00,230.11,230.11
2015-02-01,00:00:00,220.72,220.72
2015-02-03,00:00:00,236.51,236.51
2015-02-05,00:00:00,217.37,217.37
2015-02-07,00:00:00,225.16,225.16
2015-02-09,00:00:00,220.39,220.39
2015-02-11,00:00:00,221.99,221.99
2015-02-13,00:00:00,239.94,239.94
2015-02-15,00:00:00,243.99,243.99
2015-02-17,00:00:00,244,244
2015-02-19,00:00:00,241.59,241.59
2015-02-21,00:00:00,245.66,245.66
2015-02-23,00:00:00,237.09,237.09
2015-02-25,00:00:00,238.59,238.59
2015-02-27,00:00:00,254,254
2015-03-01,00:00:00,247.56,247.56
2015-03-03,00:00:00,275.8,275.8
2015-03-05,00:00:00,265.63,265.63
2015-03-07,00:00:00,275.83,275.83
2015-03-09,00:00:00,287.48,287.48
2015-03-11,00:00:00,293.29,293.29
2015-03-13,00:00:00,289.51,289.51
2015-03-15,00:00:00,283.57,283.57
2015-03-17,00:00:00,287.02,287.02
2015-03-19,00:00:00,260.62,260.62
2015-03-21,00:00:00,257.83,257.83
2015-03-23,00:00:00,266.07,266.07
2015-03-25,00:00:00,245.68,245.68
2015-03-27,00:00:00,248.63,248.63
2015-03-29,00:00:00,244.05,244.05
2015-03-31,00:00:00,242.92,242.92
2015-04-02,00:00:00,252.44,252.44
2015-04-04,00:00:00,253.77,253.77
2015-04-06,00:00:00,254.7,254.7
2015-04-08,00:00:00,245.89,245.89
2015-04-10,00:00:00,235.71,235.71
2015-04-12,00:00:00,236.76,236.76
2015-04-14,00:00:00,216,216
2015-04-16,00:00:00,229.62,229.62
2015-04-18,00:00:00,222.32,222.32
2015-04-20,00:00:00,224.63,224.63
2015-04-22,00:00:00,237.34,237.34
2015-04-24,00:00:00,230.93,230.93
2015-04-26,00:00:00,218.42,218.42
2015-04-28,00:00:00,222.66,222.66
2015-04-30,00:00:00,235.13,235.13
2015-05-02,00:00:00,234.13,234.13
2015-05-04,00:00:00,236.17,236.17
2015-05-06,00:00:00,235.79,235.79
2015-05-08,00:00:00,244.72,244.72
2015-05-10,00:00:00,239.35,239.35
2015-05-12,00:00:00,241.51,241.51
2015-05-14,00:00:00,238.32,238.32
2015-05-16,00:00:00,236.63,236.63
2015-05-18,00:00:00,236.45,236.45
2015-05-20,00:00:00,234.6,234.6
2015-05-22,00:00:00,240.5,240.5
2015-05-24,00:00:00,240.46,240.46
2015-05-26,00:00:00,235.94,235.94
2015-05-28,00:00:00,236.48,236.48
2015-05-30,00:00:00,231.12,231.12
2015-06-01,00:00:00,222.4,222.4
2015-06-03,00:00:00,226.29,226.29
2015-06-05,00:00:00,224.15,224.15
2015-06-07,00:00:00,222.6,222.6
2015-06-09,00:00:00,230.1,230.1
2015-06-11,00:00:00,229,229
2015-06-13,00:00:00,230.22,230.22
2015-06-15,00:00:00,236.46,236.46
2015-06-17,00:00:00,249.96,249.96
2015-06-19,00:00:00,246.45,246.45
2015-06-21,00:00:00,242.47,242.47
2015-06-23,00:00:00,243.92,243.92
2015-06-25,00:00:00,241.92,241.92
2015-06-27,00:00:00,248.5,248.5
2015-06-29,00:00:00,253.8,253.8
2015-07-01,00:00:00,257.85,257.85
2015-07-03,00:00:00,255.1,255.1
2015-07-05,00:00:00,270.92,270.92
2015-07-07,00:00:00,267.26,267.26
2015-07-09,00:00:00,270.68,270.68
2015-07-11,00:00:00,293.5,293.5
2015-07-13,00:00:00,289.9,289.9
2015-07-15,00:00:00,290.95,290.95
2015-07-17,00:00:00,277.99,277.99
2015-07-19,00:00:00,276.09,276.09
2015-07-21,00:00:00,278.97,278.97
2015-07-23,00:00:00,276.64,276.64
2015-07-25,00:00:00,287.12,287.12
2015-07-27,00:00:00,290.79,290.79
2015-07-29,00:00:00,290.7,290.7
2015-07-31,00:00:00,284.78,284.78
2015-08-02,00:00:00,280.69,280.69
2015-08-04,00:00:00,285,285
2015-08-06,00:00:00,277.1,277.1
2015-08-08,00:00:00,269.89,269.89
2015-08-10,00:00:00,264.07,264.07
2015-08-12,00:00:00,267.89,267.89
2015-08-14,00:00:00,266.99,266.99
2015-08-16,00:00:00,257.47,257.47
2015-08-18,00:00:00,253.91,253.91
2015-08-20,00:00:00,233.23,233.23
2015-08-22,00:00:00,226.04,226.04
2015-08-24,00:00:00,213.24,213.24
2015-08-26,00:00:00,228.84,228.84
2015-08-28,00:00:00,234.17,234.17
2015-08-30,00:00:00,226.47,226.47
2015-09-01,00:00:00,228.32,228.32
2015-09-03,00:00:00,227.42,227.42
2015-09-05,00:00:00,234.67,234.67
2015-09-07,00:00:00,241.31,241.31
2015-09-09,00:00:00,240.08,240.08
2015-09-11,00:00:00,239.93,239.93
2015-09-13,00:00:00,229.86,229.86
2015-09-15,00:00:00,230,230
2015-09-17,00:00:00,234,234
2015-09-19,00:00:00,230.71,230.71
2015-09-21,00:00:00,226.56,226.56
2015-09-23,00:00:00,229.95,229.95
2015-09-25,00:00:00,235.79,235.79
2015-09-27,00:00:00,232.85,232.85
2015-09-29,00:00:00,237.68,237.68
2015-10-01,00:00:00,238.98,238.98
2015-10-03,00:00:00,239.17,239.17
2015-10-05,00:00:00,239.22,239.22
2015-10-07,00:00:00,245.25,245.25
2015-10-09,00:00:00,244.78,244.78
2015-10-11,00:00:00,248.08,248.08
2015-10-13,00:00:00,249.58,249.58
2015-10-15,00:00:00,254.73,254.73
2015-10-17,00:00:00,269.07,269.07
2015-10-19,00:00:00,264.16,264.16
2015-10-21,00:00:00,269.1,269.1
2015-10-23,00:00:00,277.43,277.43
2015-10-25,00:00:00,295.01,295.01
2015-10-27,00:00:00,294.73,294.73
2015-10-29,00:00:00,310.36,310.36
2015-10-31,00:00:00,310.92,310.92
2015-11-02,00:00:00,340.69,340.69
2015-11-04,00:00:00,437.05,437.05
2015-11-06,00:00:00,388.38,388.38
2015-11-08,00:00:00,381.51,381.51
2015-11-10,00:00:00,353.58,353.58
2015-11-12,00:00:00,331.6,331.6
2015-11-14,00:00:00,331.9,331.9
2015-11-16,00:00:00,329.32,329.32
2015-11-18,00:00:00,334.46,334.46
2015-11-20,00:00:00,320.62,320.62
2015-11-22,00:00:00,322.33,322.33
2015-11-24,00:00:00,321.1,321.1
2015-11-26,00:00:00,348,348
2015-11-28,00:00:00,353.88,353.88
